filename,ASM,Contrast,Correlation,Homogeneity,Dissimilarity,Entropy,MaxProbability,Variance,SumVariance,SumEntropy,DifferenceVariance,DifferenceEntropy,IMCorr1,IMCorr2
84.jpg,0.0031472020528042505,36.158195185398,0.9281229093712855,0.342035430704714,3.797898515532558,6.401457378932458,0.01793610970941657,251.67513425650722,970.542341840631,4.523915037474597,21.506308340764434,2.4057602159649853,-0.33831165654577794,0.9614618904252143
84_aug1.jpg,0.0050988722776858005,16.834748444092412,0.9587686784674043,0.42165944359665036,2.5941502242240824,5.938031338240928,0.02310315884049747,204.29262129597484,751.5328410500302,4.278863207323503,9.961807487569546,2.0815018978594244,-0.40050587910155555,0.9733542060916975
84_aug2.jpg,0.0031472020528042505,36.158195185398,0.9281229093712855,0.34203543070471404,3.797898515532558,6.401457378932459,0.01793610970941657,251.67513425650725,970.5423418406309,4.5239150374745964,21.506308340764434,2.4057602159649853,-0.338311656545778,0.9614618904252143
85.jpg,0.012431490702828412,1.8331334968633823,0.988557182945518,0.6254287371616147,0.9154738270384698,4.8492390964761505,0.04469547071654022,80.23012467968411,319.08736522187303,3.958882375235055,0.972038893160789,1.2304079630409095,-0.5238133715908339,0.9832860390787146
85_aug1.jpg,0.013817721414271891,1.4178548363025592,0.991600235227591,0.6538819606892798,0.8082478672962621,4.7351427189464275,0.05031021145278729,84.53158611178779,336.7084896108486,3.963142435050736,0.7459127217026458,1.1425626495611354,-0.5619768753813875,0.9871448625518878
85_aug2.jpg,0.013051543844624541,1.533101473399595,0.9914799167544642,0.6449842977487907,0.840377869388969,4.786767777238142,0.046285864401431676,90.08412202518792,358.80338662735215,3.9841255583911512,0.8054939765256919,1.1698112564139742,-0.5545603576023738,0.9867159988745685
86.jpg,0.008227277721514494,2.2076962809917355,0.9950885660917066,0.5852883830415783,1.0412954924558344,5.431580800991787,0.041378437207774156,224.85299782490955,897.2042950186466,4.471421586610395,1.1043695930474382,1.3190251359983647,-0.5723355942030567,0.9934140013253401
86_aug1.jpg,0.00797219419317087,1.8947401971656803,0.9956757749474492,0.5939404990623114,0.9843575548338047,5.373379415940014,0.03653782819693354,219.23102658513437,875.0293661433718,4.466225944248324,0.9033251287270548,1.2550815253872292,-0.5845906541535981,0.9938986896944834
86_aug2.jpg,0.005284047571741135,7.287367209252516,0.9822188395090258,0.5109520631767839,1.6297524452059684,5.816596240356462,0.025990360911980988,204.93785103321002,812.4640369235875,4.464677567368198,4.624420019103663,1.640633346017423,-0.4651403912946935,0.9850829177828804
87.jpg,0.0026906587430082472,46.74668205952098,0.9294793163624582,0.3282699472431685,4.1352746263361455,6.782562739342248,0.018738907798682654,331.49028114588316,1279.2144425240117,4.664383015927814,29.477309594970095,2.475079967809905,-0.2891270919442008,0.9472592433070133
